16.7, 0.0483984, 0.00833
16.8, 0.049627, 0.00822
16.9, 0.0508851, 0.00812
17, 0.0521733, 0.00802
17.1, 0.0534924, 0.00793
17.2, 0.0548428, 0.00784
17.3, 0.0562253, 0.00775
17.4, 0.0576406, 0.00766
17.5, 0.0590892, 0.00756
17.6, 0.0605719, 0.00747
17.7, 0.0620894, 0.00738
17.8, 0.0636423, 0.00729
17.9, 0.0652313, 0.0072
18, 0.0668572, 0.00711
18.1, 0.0685206, 0.00703
18.2, 0.0702223, 0.00695
18.3, 0.071963, 0.00687
18.4, 0.0737434, 0.00679
18.5, 0.0755643, 0.00671
18.6, 0.0774264, 0.00662
18.7, 0.0793304, 0.00654
18.8, 0.0812771, 0.00646
18.9, 0.0832673, 0.00638
19, 0.0853017, 0.0063
19.1, 0.087381, 0.00623
19.2, 0.0895061, 0.00616
19.3, 0.0916777, 0.00608
19.4, 0.0938965, 0.00601
19.5, 0.0961634, 0.00594
19.6, 0.098479, 0.00587
19.7, 0.100844, 0.0058
19.8, 0.10326, 0.00572
19.9, 0.105726, 0.00565
20, 0.108244, 0.00558
20.1, 0.110815, 0.00552
20.2, 0.113439, 0.00545
20.3, 0.116118, 0.00539
20.4, 0.118851, 0.00533
20.5, 0.121639, 0.00527
20.6, 0.124484, 0.0052
20.7, 0.127385, 0.00514
20.8, 0.130344, 0.00508
20.9, 0.133361, 0.00501
21, 0.136437, 0.00495
21.1, 0.139573, 0.00489
21.2, 0.142769, 0.00484
21.3, 0.146026, 0.00478
21.4, 0.149343, 0.00473
21.5, 0.152723, 0.00467
21.6, 0.156166, 0.00461
21.7, 0.159671, 0.00456
21.8, 0.163239, 0.0045
21.9, 0.166872, 0.00445
22, 0.170569, 0.00439
22.1, 0.174331, 0.00434
22.2, 0.178158, 0.00429
22.3, 0.18205, 0.00424
22.4, 0.186008, 0.00419
22.5, 0.190032, 0.00414
22.6, 0.194123, 0.00409
22.7, 0.19828, 0.00404
22.8, 0.202504, 0.00399
22.9, 0.206794, 0.00394
23, 0.211151, 0.00389
23.1, 0.215575, 0.00385
23.2, 0.220066, 0.0038
23.3, 0.224624, 0.00376
23.4, 0.229248, 0.00371
23.5, 0.233939, 0.00367
23.6, 0.238696, 0.00363
23.7, 0.243519, 0.00358
23.8, 0.248408, 0.00354
23.9, 0.253362, 0.00349
24, 0.258381, 0.00345
24.1, 0.263464, 0.00342
24.2, 0.268611, 0.00338
24.3, 0.273821, 0.00335
24.4, 0.279094, 0.00332
24.5, 0.284428, 0.00328
24.6, 0.289824, 0.00325
24.7, 0.295279, 0.00322
24.8, 0.300794, 0.00319
24.9, 0.306367, 0.00315
25, 0.311997, 0.00312
25.1, 0.317683, 0.00308
25.2, 0.323424, 0.00305
25.3, 0.329219, 0.00301
25.4, 0.335066, 0.00298
25.5, 0.340964, 0.00294
25.6, 0.346912, 0.0029
25.7, 0.352908, 0.00287
25.8, 0.358951, 0.00283
25.9, 0.365039, 0.0028
26, 0.37117, 0.00276
26.1, 0.377343, 0.00273
26.2, 0.383556, 0.0027
26.3, 0.389808, 0.00266
26.4, 0.396096, 0.00263
26.5, 0.402418, 0.0026
26.6, 0.408773, 0.00257
26.7, 0.415159, 0.00254
26.8, 0.421573, 0.0025
26.9, 0.428014, 0.00247
27, 0.434479, 0.00244
27.1, 0.440967, 0.00241
27.2, 0.447475, 0.00238
27.3, 0.454, 0.00236
27.4, 0.460542, 0.00233
27.5, 0.467098, 0.0023
27.6, 0.473664, 0.00227
27.7, 0.48024, 0.00224
27.8, 0.486823, 0.00222
27.9, 0.49341, 0.00219
28, 0.5, 0.00216
28.1, 0.50659, 0.00214
28.2, 0.513177, 0.00211
28.3, 0.51976, 0.00209
28.4, 0.526336, 0.00206
28.5, 0.532902, 0.00203
28.6, 0.539458, 0.00201
28.7, 0.546, 0.00199
28.8, 0.552525, 0.00196
28.9, 0.559033, 0.00194
29, 0.565521, 0.00191
29.1, 0.571986, 0.00189
29.2, 0.578427, 0.00187
29.3, 0.584841, 0.00184
29.4, 0.591227, 0.00182
29.5, 0.597582, 0.0018
29.6, 0.603904, 0.00178
29.7, 0.610192, 0.00176
29.8, 0.616444, 0.00173
29.9, 0.622657, 0.00171
30, 0.62883, 0.00169
30.1, 0.634961, 0.00167
30.2, 0.641049, 0.00165
30.3, 0.647092, 0.00163
30.4, 0.653088, 0.00161
30.5, 0.659036, 0.0016
30.6, 0.664934, 0.00158
30.7, 0.670781, 0.00156
30.8, 0.676576, 0.00154
30.9, 0.682317, 0.00152
31, 0.688003, 0.0015
31.1, 0.693633, 0.00148
31.2, 0.699206, 0.00146
31.3, 0.704721, 0.00145
31.4, 0.710176, 0.00143
31.5, 0.715572, 0.00141
31.6, 0.720906, 0.00139
31.7, 0.726179, 0.00137
31.8, 0.731389, 0.00136
31.9, 0.736536, 0.00134
32, 0.741619, 0.00132
32.1, 0.746638, 0.00131
32.2, 0.751592, 0.00129
32.3, 0.756481, 0.00128
32.4, 0.761304, 0.00126
32.5, 0.766061, 0.00125
32.6, 0.770752, 0.00123
32.7, 0.775376, 0.00121
32.8, 0.779934, 0.0012
32.9, 0.784425, 0.00119
33, 0.788849, 0.00117
33.1, 0.793206, 0.00116
33.2, 0.797496, 0.00114
33.3, 0.80172, 0.00113
33.4, 0.805877, 0.00111
33.5, 0.809968, 0.0011
33.6, 0.813992, 0.00109
33.7, 0.81795, 0.00107
33.8, 0.821842, 0.00106
33.9, 0.825669, 0.00104
34, 0.829431, 0.00103
34.1, 0.833128, 0.00102
34.2, 0.836761, 0.00101
34.3, 0.840329, 0.000995741
34.4, 0.843834, 0.000984321
34.5, 0.847277, 0.000972901
34.6, 0.850657, 0.000961481
34.7, 0.853974, 0.000950061
34.8, 0.857231, 0.000938642
34.9, 0.860427, 0.000927222
35, 0.863563, 0.000915802
35.1, 0.866639, 0.000905462
35.2, 0.869656, 0.000895122
35.3, 0.872615, 0.000884781
35.4, 0.875516, 0.000874441
35.5, 0.878361, 0.000864101
35.6, 0.881149, 0.000853761
35.7, 0.883882, 0.000843421
35.8, 0.886561, 0.00083308
35.9, 0.889185, 0.00082274
36, 0.891756, 0.0008124
36.1, 0.894274, 0.000803041
36.2, 0.89674, 0.000793682
36.3, 0.899156, 0.000784323
36.4, 0.901521, 0.000774964
36.5, 0.903837, 0.000765606
36.6, 0.906103, 0.000756247
36.7, 0.908322, 0.000746888
36.8, 0.910494, 0.000737529
36.9, 0.912619, 0.00072817
37, 0.914698, 0.000718811
37.1, 0.916733, 0.000711031
37.2, 0.918723, 0.00070325
37.3, 0.92067, 0.00069547
37.4, 0.922574, 0.000687689
37.5, 0.924436, 0.000679909
37.6, 0.926257, 0.000672129
37.7, 0.928037, 0.000664348
37.8, 0.929778, 0.000656568
37.9, 0.931479, 0.000648787
38, 0.933143, 0.000641007
38.1, 0.934769, 0.000634271
38.2, 0.936358, 0.000627534
38.3, 0.937911, 0.000620798
38.4, 0.939428, 0.000614062
38.5, 0.940911, 0.000607326
38.6, 0.942359, 0.000600589
38.7, 0.943775, 0.000593853
38.8, 0.945157, 0.000587117
38.9, 0.946508, 0.00058038
39, 0.947827, 0.000573644
39.1, 0.949115, 0.000567285
39.2, 0.950373, 0.000560926
39.3, 0.951602, 0.000554567
39.4, 0.952801, 0.000548208
39.5, 0.953973, 0.000541849
39.6, 0.955116, 0.00053549
39.7, 0.956233, 0.000529131
